1014.7313	3.310e2
1014.7443	1.231e3
1014.7574	2.560e3
1014.7704	3.165e3
1014.7834	3.409e3
1014.7965	4.485e3
1014.8095	4.806e3
1014.8226	3.110e3
1014.8357	1.014e3
1014.8487	5.930e2
1014.8618	4.060e2
1014.8748	2.060e2
1014.8878	2.410e2
1014.9009	1.530e2
1014.9139	1.210e2
1014.9269	8.500e1
1014.9400	1.790e2
1014.9531	9.200e1
1014.9661	1.730e2
1014.9791	1.540e2
1014.9922	1.320e2
1015.0052	1.880e2
1015.0182	2.040e2
1015.0313	1.810e2
1015.0444	7.900e1
1015.0574	1.340e2
1015.0705	4.390e2
1015.0836	1.280e3
1015.0966	2.170e3
1015.1096	2.764e3
1015.1227	4.006e3
1015.1357	4.827e3
1015.1487	4.775e3
1015.1618	3.395e3
1015.1749	2.869e3
1015.1879	1.835e3
1015.2009	8.710e2
1015.2140	5.340e2
1015.2270	2.250e2
1015.2401	2.210e2
1015.2531	1.870e2
1015.2662	3.550e2
1015.2792	2.480e2
1015.2923	1.590e2
1015.3054	1.610e2
1015.3184	3.250e2
